"","Gender","Ever_Married","Age","Graduated","Profession","Work_Experience","Spending_Score","Family_Size","clusters$cluster"
"6336","Female","Yes",65,"No","Engineer",1,"Average",3,1
"6337","Female","Yes",87,"No","Artist",0,"Low",1,5
"6338","Female","Yes",56,"Yes","Artist",5,"Average",4,3
"6339","Male","No",47,"Yes","Artist",1,"Low",2,5
"6340","Female","No",68,"Yes","Doctor",1,"Low",1,5
"6341","Male","No",18,"No","Healthcare",1,"Low",3,6
"6342","Male","Yes",40,"Yes","Artist",6,"Low",1,5
"6343","Female","Yes",41,"Yes","Doctor",0,"Low",1,5
"6344","Male","No",23,"No","Healthcare",1,"Low",4,6
"6345","Male","No",35,"Yes","Artist",9,"Low",1,5
"6346","Male","Yes",66,"Yes","Executive",1,"High",2,2
"6347","Male","No",22,"No","Doctor",8,"Low",3,5
"6348","Male","No",23,"No","Healthcare",0,"Low",4,6
"6349","Male","No",18,"No","Marketing",1,"Low",4,5
"6350","Male","Yes",60,"No","Artist",0,"Low",1,5
"6351","Female","Yes",40,"No","Artist",0,"Low",1,5
"6353","Male","No",28,"No","Entertainment",1,"Low",2,5
"6354","Male","Yes",42,"No","Artist",6,"Low",2,5
"6355","Male","No",46,"Yes","Artist",1,"Low",2,5
"6356","Female","No",23,"No","Healthcare",9,"Low",4,6
"6357","Male","Yes",43,"Yes","Artist",0,"Low",1,5
"6358","Female","No",20,"No","Entertainment",0,"Low",6,5
"6360","Female","No",27,"Yes","Engineer",4,"Low",2,1
"6361","Male","Yes",82,"Yes","Lawyer",0,"Low",1,4
"6362","Male","No",21,"No","Healthcare",0,"Low",4,6
"6364","Male","Yes",60,"No","Artist",0,"Average",2,3
"6365","Female","Yes",71,"Yes","Lawyer",0,"High",2,4
"6366","Female","No",39,"Yes","Entertainment",7,"Low",1,5
"6368","Female","Yes",35,"Yes","Artist",1,"Low",2,5
"6369","Male","No",19,"No","Healthcare",1,"Low",4,6
"6370","Male","No",53,"Yes","Artist",0,"Low",1,5
"6371","Male","No",23,"No","Healthcare",4,"Low",9,6
"6374","Female","Yes",50,"Yes","Artist",4,"Low",1,5
"6375","Male","Yes",35,"Yes","Executive",4,"High",4,2
"6376","Male","Yes",32,"Yes","Doctor",11,"Average",2,3
"6377","Female","Yes",33,"No","Engineer",5,"High",3,1
"6378","Female","Yes",53,"Yes","Artist",1,"Average",3,3
"6379","Male","Yes",47,"Yes","Artist",0,"Average",4,3
"6380","Female","No",37,"Yes","Engineer",0,"Low",1,1
"6381","Male","Yes",50,"Yes","Artist",0,"Average",4,3
"6382","Female","No",23,"No","Healthcare",9,"Low",3,6
"6383","Female","No",30,"Yes","Entertainment",9,"Low",1,5
"6384","Female","No",28,"No","Healthcare",3,"Low",2,6
"6385","Male","Yes",39,"Yes","Artist",1,"Low",1,5
"6386","Male","Yes",81,"No","Lawyer",1,"High",2,4
"6387","Female","Yes",65,"No","Engineer",0,"Average",2,1
"6390","Male","Yes",30,"Yes","Healthcare",0,"Low",2,6
"6391","Male","No",40,"Yes","Artist",8,"Low",1,5
"6392","Male","No",28,"Yes","Artist",4,"Low",6,5
"6393","Male","Yes",28,"Yes","Doctor",0,"Low",9,5
"6394","Female","Yes",60,"Yes","Homemaker",1,"Low",4,1
"6395","Male","Yes",48,"Yes","Entertainment",1,"Low",3,5
"6396","Male","Yes",70,"Yes","Lawyer",3,"Low",1,4
"6397","Female","Yes",39,"Yes","Entertainment",7,"Average",2,3
"6398","Male","Yes",42,"No","Doctor",5,"Average",5,3
"6399","Male","Yes",38,"No","Entertainment",1,"Average",2,3
"6400","Male","No",35,"Yes","Artist",0,"Low",1,5
"6401","Male","Yes",43,"Yes","Entertainment",1,"Average",3,3
"6402","Female","Yes",83,"Yes","Lawyer",1,"Low",1,4
"6403","Male","Yes",43,"Yes","Artist",8,"Low",1,5
"6404","Female","Yes",46,"Yes","Artist",0,"Average",4,3
"6405","Male","Yes",50,"Yes","Doctor",0,"Average",3,3
"6406","Female","No",38,"Yes","Artist",8,"Low",1,5
"6407","Male","Yes",69,"No","Executive",1,"High",2,2
"6408","Female","Yes",38,"Yes","Artist",1,"Average",2,3
"6409","Female","No",26,"Yes","Healthcare",0,"Low",3,6
"6410","Male","No",37,"No","Healthcare",0,"Low",5,6
"6411","Male","Yes",72,"Yes","Executive",0,"High",2,2
"6412","Male","Yes",52,"Yes","Artist",1,"Average",4,3
"6413","Male","Yes",85,"Yes","Lawyer",1,"High",2,4
"6414","Female","No",29,"Yes","Healthcare",6,"Low",3,6
"6415","Male","No",26,"No","Healthcare",0,"Low",4,6
"6416","Female","No",33,"Yes","Doctor",0,"Low",6,5
"6417","Female","No",40,"Yes","Healthcare",0,"Low",1,6
"6419","Male","Yes",79,"Yes","Lawyer",2,"High",2,4
"6421","Male","No",35,"No","Artist",1,"Low",1,5
"6422","Female","Yes",68,"Yes","Lawyer",0,"Low",1,4
"6425","Male","Yes",36,"Yes","Artist",7,"Average",5,3
"6426","Male","Yes",51,"Yes","Executive",3,"High",5,2
"6428","Male","Yes",25,"Yes","Artist",8,"Low",4,5
"6430","Female","Yes",39,"Yes","Doctor",8,"Average",2,3
"6431","Female","Yes",35,"Yes","Artist",0,"Average",2,3
"6432","Male","No",21,"No","Healthcare",1,"Low",4,6
"6433","Female","Yes",55,"Yes","Artist",1,"Average",4,3
"6435","Male","Yes",35,"No","Executive",1,"High",3,2
"6436","Female","No",39,"No","Engineer",6,"Low",1,1
"6437","Male","Yes",83,"No","Executive",1,"High",2,2
"6438","Male","Yes",45,"Yes","Artist",1,"Average",2,3
"6439","Male","Yes",40,"Yes","Artist",9,"Low",2,5
"6440","Female","No",27,"Yes","Artist",1,"Low",5,5
"6441","Male","Yes",51,"No","Entertainment",7,"Average",3,3
"6442","Male","Yes",35,"Yes","Artist",1,"Average",3,3
"6444","Male","Yes",57,"Yes","Artist",0,"Low",2,5
"6445","Male","Yes",20,"No","Healthcare",1,"Average",4,6
"6446","Female","No",49,"Yes","Artist",4,"Low",1,5
"6447","Male","No",52,"Yes","Entertainment",1,"Low",2,5
"6448","Male","Yes",35,"Yes","Artist",1,"Average",3,3
"6449","Male","Yes",39,"Yes","Healthcare",1,"Low",3,6
"6450","Male","Yes",69,"Yes","Executive",0,"Low",2,2
"6451","Female","No",26,"Yes","Entertainment",6,"Low",2,5
"6452","Male","Yes",36,"Yes","Artist",8,"Low",4,5
"6453","Female","Yes",25,"Yes","Engineer",6,"Average",2,1
"6454","Female","Yes",60,"Yes","Artist",0,"Low",1,5
"6455","Female","No",37,"Yes","Healthcare",1,"Low",2,6
"6456","Female","No",42,"No","Artist",0,"Low",1,5
"6457","Male","No",22,"No","Healthcare",9,"Low",4,6
"6458","Male","Yes",41,"No","Doctor",2,"Average",4,3
"6459","Male","Yes",75,"No","Executive",0,"Low",1,2
"6461","Female","Yes",77,"Yes","Artist",0,"High",2,5
"6463","Male","Yes",43,"Yes","Executive",1,"High",4,2
"6464","Female","No",31,"Yes","Healthcare",8,"Low",4,6
"6465","Male","No",33,"No","Doctor",1,"Low",2,5
"6466","Male","Yes",60,"Yes","Executive",1,"High",4,2
"6467","Female","Yes",61,"Yes","Artist",1,"Low",2,5
"6468","Female","No",29,"No","Homemaker",8,"Low",1,1
"6469","Male","No",25,"Yes","Healthcare",1,"Low",4,6
"6470","Male","Yes",83,"Yes","Artist",2,"High",2,5
"6471","Female","No",38,"Yes","Artist",7,"Low",1,5
"6472","Male","No",28,"Yes","Artist",0,"Low",4,5
"6473","Male","Yes",65,"Yes","Entertainment",0,"High",2,5
"6474","Female","Yes",61,"Yes","Doctor",0,"Average",4,3
"6476","Female","Yes",51,"No","Engineer",4,"Low",2,1
"6477","Male","Yes",36,"No","Executive",2,"High",3,2
"6478","Female","Yes",55,"Yes","Artist",2,"Average",2,3
"6480","Female","Yes",46,"Yes","Artist",0,"Average",4,3
"6481","Female","Yes",43,"Yes","Artist",8,"Average",2,3
"6482","Male","Yes",57,"No","Doctor",4,"Low",3,5
"6483","Male","Yes",35,"No","Doctor",0,"Low",1,5
"6484","Male","Yes",65,"Yes","Artist",0,"Average",2,3
"6485","Female","Yes",37,"Yes","Artist",0,"Low",3,5
"6486","Male","Yes",35,"Yes","Artist",4,"Average",2,3
"6487","Male","Yes",37,"No","Executive",1,"Low",2,2
"6488","Male","Yes",38,"Yes","Executive",0,"Average",3,2
"6489","Male","No",19,"No","Healthcare",1,"Low",3,6
"6492","Male","No",36,"Yes","Artist",0,"Low",1,5
"6493","Male","Yes",61,"Yes","Artist",2,"Average",2,3
"6494","Male","Yes",53,"No","Artist",1,"Average",6,3
"6495","Male","Yes",45,"Yes","Artist",0,"Low",1,5
"6497","Female","Yes",42,"No","Entertainment",1,"Low",6,5
"6499","Female","Yes",83,"Yes","Lawyer",0,"High",2,4
"6500","Female","No",36,"Yes","Artist",0,"Low",1,5
"6502","Male","Yes",42,"Yes","Artist",1,"Average",3,3
"6503","Female","Yes",80,"No","Lawyer",1,"High",2,4
"6504","Female","No",18,"No","Healthcare",0,"Low",5,6
"6506","Male","Yes",57,"Yes","Entertainment",0,"Low",2,5
"6507","Male","No",36,"No","Marketing",0,"Low",2,5
"6508","Female","No",43,"Yes","Artist",8,"Low",1,5
"6510","Male","No",31,"No","Healthcare",1,"Low",3,6
"6512","Male","No",38,"Yes","Doctor",4,"Low",1,5
"6513","Male","Yes",45,"Yes","Artist",7,"High",4,5
"6514","Male","Yes",72,"Yes","Lawyer",0,"High",2,4
"6515","Female","Yes",43,"Yes","Doctor",9,"Low",2,5
"6516","Female","No",29,"Yes","Entertainment",8,"Low",2,5
"6517","Male","No",45,"Yes","Artist",1,"Low",2,5
"6519","Female","No",29,"Yes","Homemaker",13,"Low",1,1
"6520","Male","No",43,"Yes","Artist",7,"Low",3,5
"6521","Female","Yes",42,"No","Artist",0,"Average",3,3
"6522","Male","Yes",47,"No","Entertainment",9,"Average",6,3
"6523","Male","No",26,"Yes","Healthcare",1,"Low",3,6
"6524","Female","Yes",60,"Yes","Lawyer",1,"High",3,4
"6525","Male","Yes",41,"Yes","Executive",5,"Low",2,2
"6526","Male","Yes",47,"Yes","Executive",1,"High",4,2
"6527","Male","No",27,"Yes","Artist",7,"Low",3,5
"6529","Female","No",46,"Yes","Artist",8,"Low",1,5
"6531","Female","No",25,"Yes","Artist",2,"Low",2,5
"6533","Female","No",22,"No","Healthcare",1,"Low",3,6
"6534","Male","Yes",56,"No","Executive",1,"Average",3,2
"6535","Female","Yes",35,"Yes","Homemaker",9,"Average",2,1
"6537","Male","Yes",50,"Yes","Artist",8,"Average",2,3
"6540","Male","No",33,"No","Doctor",1,"Low",6,5
"6541","Female","Yes",69,"No","Entertainment",1,"Low",2,5
"6542","Female","Yes",38,"Yes","Engineer",4,"Low",2,1
"6543","Male","Yes",42,"Yes","Doctor",1,"Average",5,3
"6544","Male","Yes",61,"Yes","Entertainment",3,"Average",6,3
"6545","Female","No",20,"No","Healthcare",4,"Low",6,6
"6546","Female","Yes",46,"Yes","Engineer",1,"Average",2,1
"6547","Male","Yes",40,"No","Entertainment",5,"Low",4,5
"6548","Male","Yes",51,"Yes","Doctor",1,"High",2,5
"6549","Female","Yes",58,"Yes","Artist",4,"Average",5,3
"6550","Female","No",33,"Yes","Healthcare",1,"Low",5,6
"6551","Male","No",26,"No","Entertainment",0,"Low",2,5
"6552","Male","Yes",58,"No","Executive",4,"High",3,2
"6553","Male","Yes",65,"Yes","Homemaker",0,"High",2,1
"6554","Male","Yes",41,"Yes","Engineer",1,"Average",2,1
"6555","Male","Yes",42,"Yes","Doctor",0,"Average",2,3
"6556","Male","Yes",25,"No","Engineer",14,"Low",1,1
"6557","Female","No",30,"No","Homemaker",10,"Low",6,1
"6560","Male","Yes",79,"No","Lawyer",1,"Low",1,4
"6561","Female","Yes",51,"No","Healthcare",0,"High",3,6
"6562","Male","No",26,"Yes","Doctor",1,"Low",4,5
"6563","Female","Yes",37,"No","Entertainment",2,"Average",4,3
"6564","Female","No",25,"No","Doctor",0,"Low",2,5
"6565","Male","No",41,"Yes","Marketing",0,"Low",2,5
"6566","Female","Yes",83,"Yes","Executive",1,"High",3,2
"6567","Male","Yes",35,"Yes","Entertainment",0,"Average",3,3
"6568","Male","No",21,"No","Healthcare",3,"Low",7,6
"6569","Female","No",28,"Yes","Engineer",0,"Low",3,1
"6570","Male","Yes",45,"Yes","Artist",0,"Average",2,3
"6571","Male","Yes",51,"No","Executive",0,"Low",4,2
"6572","Male","No",25,"Yes","Entertainment",1,"Low",3,5
"6573","Male","No",29,"Yes","Healthcare",2,"Low",3,6
"6574","Male","Yes",45,"No","Marketing",1,"Low",2,5
"6576","Female","Yes",47,"No","Engineer",8,"Average",5,1
"6578","Female","No",40,"Yes","Artist",8,"Low",2,5
"6579","Female","Yes",65,"Yes","Lawyer",1,"Low",1,4
"6580","Male","No",40,"Yes","Artist",2,"Low",1,5
"6581","Male","Yes",42,"Yes","Doctor",8,"Average",2,3
"6582","Male","Yes",45,"Yes","Artist",2,"Average",3,3
"6583","Female","Yes",58,"Yes","Engineer",1,"Low",1,1
"6584","Female","No",30,"No","Doctor",1,"Low",3,5
"6585","Male","Yes",35,"Yes","Artist",10,"High",2,5
"6586","Female","Yes",53,"No","Homemaker",9,"Low",1,1
"6587","Female","Yes",58,"Yes","Artist",0,"Average",2,3
"6588","Female","Yes",88,"Yes","Artist",1,"High",2,4
"6589","Female","No",27,"No","Marketing",0,"Low",3,5
"6590","Male","No",39,"Yes","Artist",9,"Low",1,5
"6592","Female","No",28,"No","Artist",1,"Low",4,5
"6593","Male","Yes",35,"No","Entertainment",9,"Low",3,5
"6594","Male","Yes",76,"No","Executive",1,"High",2,2
"6595","Female","No",33,"Yes","Healthcare",0,"Low",1,6
"6596","Female","Yes",59,"Yes","Doctor",5,"Low",2,5
"6597","Female","Yes",45,"Yes","Doctor",0,"Low",1,5
"6599","Female","No",33,"No","Engineer",1,"Low",3,1
"6600","Female","Yes",86,"No","Lawyer",0,"High",2,4
"6602","Female","No",20,"No","Healthcare",0,"Low",4,6
"6604","Female","No",25,"No","Healthcare",0,"Low",8,6
"6606","Female","No",33,"Yes","Entertainment",0,"Low",3,5
"6607","Female","Yes",62,"Yes","Artist",0,"High",2,5
"6608","Female","Yes",55,"Yes","Artist",4,"Average",4,3
"6609","Male","No",39,"Yes","Artist",0,"Low",1,5
"6610","Male","No",30,"Yes","Healthcare",3,"Low",6,6
"6611","Female","Yes",37,"No","Executive",0,"High",2,2
"6612","Female","No",40,"No","Marketing",0,"Low",1,5
"6613","Male","No",38,"Yes","Artist",6,"Low",4,5
"6614","Male","Yes",52,"No","Artist",1,"Low",2,5
"6615","Female","Yes",48,"No","Engineer",1,"Average",5,1
"6616","Female","Yes",60,"No","Engineer",1,"Average",5,1
"6617","Female","No",36,"Yes","Engineer",9,"Low",1,1
"6618","Male","Yes",59,"Yes","Doctor",0,"Average",2,3
"6619","Male","Yes",71,"No","Entertainment",0,"Average",3,3
"6621","Male","Yes",37,"Yes","Executive",1,"Average",2,2
"6622","Female","No",51,"Yes","Artist",0,"Low",1,5
"6623","Male","No",22,"No","Healthcare",1,"Low",3,6
"6624","Male","Yes",28,"Yes","Artist",1,"Average",2,3
"6625","Female","No",22,"No","Healthcare",1,"Low",8,6
"6626","Female","Yes",48,"Yes","Homemaker",1,"High",2,1
"6627","Female","No",23,"No","Healthcare",1,"Low",4,6
"6628","Female","No",31,"No","Engineer",1,"Low",8,1
"6629","Male","Yes",37,"No","Artist",1,"Low",5,5
"6630","Male","Yes",50,"Yes","Doctor",1,"Average",4,3
"6632","Female","No",50,"Yes","Executive",1,"Low",1,2
"6633","Female","No",43,"Yes","Artist",1,"Low",1,5
"6634","Male","No",20,"No","Marketing",0,"Low",4,5
"6635","Female","No",28,"Yes","Entertainment",0,"Low",4,5
"6636","Female","No",33,"No","Healthcare",7,"Low",6,6
"6637","Female","No",49,"Yes","Artist",0,"Low",1,5
"6639","Female","No",40,"Yes","Healthcare",9,"Low",1,6
"6640","Female","No",21,"No","Doctor",0,"Low",3,5
"6641","Female","Yes",36,"No","Engineer",1,"Low",5,1
"6642","Male","Yes",49,"No","Doctor",1,"Average",3,3
"6643","Female","Yes",36,"Yes","Entertainment",0,"Low",2,5
"6646","Female","No",32,"Yes","Marketing",8,"Low",1,5
"6647","Female","Yes",48,"Yes","Artist",4,"Average",2,3
"6650","Male","Yes",69,"No","Entertainment",3,"Low",8,5
"6652","Female","Yes",67,"Yes","Engineer",1,"Low",1,1
"6653","Female","Yes",32,"No","Engineer",3,"Low",2,1
"6656","Male","Yes",36,"No","Engineer",0,"Average",2,1
"6657","Male","Yes",43,"Yes","Executive",6,"High",3,2
"6658","Male","Yes",36,"Yes","Artist",9,"Average",5,3
"6660","Male","Yes",36,"Yes","Artist",0,"Average",2,3
"6661","Female","No",23,"No","Healthcare",4,"Low",3,6
"6662","Female","Yes",50,"Yes","Artist",8,"Average",2,3
"6663","Male","No",22,"No","Healthcare",1,"Low",4,6
"6665","Female","Yes",35,"Yes","Doctor",0,"Average",3,3
"6666","Female","Yes",52,"Yes","Artist",0,"Average",2,3
"6667","Female","Yes",68,"Yes","Lawyer",0,"Average",3,4
"6668","Male","No",46,"Yes","Artist",1,"Low",2,5
"6670","Male","No",49,"Yes","Entertainment",0,"Low",1,5
"6671","Male","Yes",37,"Yes","Artist",0,"Average",2,3
"6672","Male","Yes",53,"Yes","Artist",9,"Average",2,3
"6673","Female","Yes",70,"No","Engineer",7,"Low",1,1
"6674","Female","No",43,"Yes","Artist",8,"Low",4,5
"6675","Male","Yes",83,"Yes","Executive",0,"High",2,2
"6676","Female","No",25,"Yes","Entertainment",9,"Low",2,5
"6677","Male","Yes",45,"Yes","Artist",0,"Average",4,3
"6678","Female","No",29,"Yes","Engineer",1,"Low",1,1
"6679","Male","Yes",43,"Yes","Artist",9,"Average",2,3
"6680","Female","Yes",65,"Yes","Lawyer",0,"Low",1,4
"6681","Female","Yes",46,"Yes","Artist",0,"High",4,5
"6682","Male","Yes",59,"Yes","Artist",8,"Low",1,5
"6683","Female","No",30,"Yes","Healthcare",0,"Low",2,6
"6684","Male","Yes",29,"No","Healthcare",5,"Low",2,6
"6685","Male","Yes",58,"Yes","Artist",9,"Low",1,5
"6686","Male","Yes",71,"No","Artist",1,"Low",5,5
"6687","Male","Yes",53,"No","Executive",1,"Low",5,2
"6689","Male","Yes",36,"Yes","Doctor",8,"Average",4,3
"6690","Male","No",33,"No","Engineer",0,"Low",4,1
"6691","Male","No",32,"Yes","Engineer",0,"Low",3,1
"6693","Female","No",49,"Yes","Entertainment",0,"Low",1,5
"6694","Male","Yes",84,"No","Lawyer",1,"High",2,4
"6695","Male","Yes",30,"Yes","Healthcare",0,"Low",4,6
"6696","Male","No",26,"No","Healthcare",1,"Low",4,6
"6697","Female","Yes",41,"Yes","Artist",5,"High",3,5
"6698","Male","No",25,"No","Healthcare",4,"Low",5,6
"6699","Male","Yes",26,"Yes","Healthcare",9,"High",3,6
"6700","Female","No",27,"No","Doctor",0,"Low",5,5
"6701","Male","Yes",41,"No","Executive",0,"High",3,2
"6702","Female","Yes",80,"Yes","Lawyer",0,"Low",1,4
"6703","Female","Yes",50,"Yes","Healthcare",1,"Low",3,6
"6705","Female","Yes",66,"Yes","Artist",0,"Low",2,5
"6706","Male","Yes",58,"No","Executive",1,"High",5,2
"6707","Female","No",42,"Yes","Doctor",0,"Low",3,5
"6708","Female","No",37,"Yes","Artist",0,"Low",3,5
"6709","Male","Yes",49,"Yes","Artist",0,"Low",1,5
"6710","Male","No",39,"Yes","Entertainment",3,"Low",2,5
"6712","Male","Yes",69,"No","Lawyer",0,"Low",3,4
"6713","Female","Yes",50,"Yes","Artist",1,"High",5,5
"6714","Male","Yes",37,"Yes","Entertainment",8,"Average",2,3
"6715","Male","Yes",61,"No","Entertainment",1,"Low",2,5
"6716","Male","Yes",52,"Yes","Executive",1,"High",4,2
"6717","Female","No",23,"No","Healthcare",1,"Low",4,6
"6719","Female","Yes",49,"Yes","Artist",0,"High",4,5
"6720","Female","No",27,"Yes","Engineer",9,"Low",7,1
"6721","Male","No",43,"Yes","Artist",1,"Low",2,5
"6722","Female","No",35,"No","Entertainment",1,"Low",1,5
"6723","Female","Yes",52,"No","Executive",1,"Low",1,2
"6726","Male","Yes",48,"Yes","Executive",0,"High",4,2
"6728","Male","No",26,"No","Artist",8,"Low",5,5
"6729","Female","No",49,"Yes","Artist",1,"Low",2,5
"6730","Male","No",37,"Yes","Entertainment",0,"Low",1,5
"6731","Male","No",30,"No","Executive",13,"Low",4,2
"6732","Male","No",43,"No","Entertainment",0,"Low",1,5
"6733","Female","No",42,"Yes","Artist",0,"Low",3,5
"6734","Male","Yes",60,"Yes","Artist",0,"Average",2,3
"6736","Female","No",23,"No","Healthcare",4,"Low",7,6
"6737","Male","Yes",81,"Yes","Lawyer",9,"Low",1,4
"6738","Female","Yes",45,"Yes","Engineer",2,"Low",1,1
"6739","Male","No",33,"Yes","Artist",1,"Low",2,5
"6740","Male","No",25,"No","Entertainment",8,"Low",2,5
"6741","Male","Yes",38,"No","Executive",1,"Average",5,2
"6742","Male","Yes",25,"Yes","Executive",8,"High",2,2
"6743","Male","Yes",62,"Yes","Artist",1,"High",2,5
"6744","Male","Yes",45,"Yes","Artist",1,"Low",4,5
"6745","Female","No",63,"Yes","Artist",1,"Low",2,5
"6746","Female","Yes",39,"Yes","Artist",0,"High",2,5
"6747","Female","No",25,"No","Engineer",1,"Low",1,1
"6748","Female","No",67,"Yes","Artist",0,"Low",1,5
"6749","Male","Yes",81,"Yes","Entertainment",1,"Low",1,5
"6750","Male","No",31,"Yes","Artist",1,"Low",4,5
"6751","Male","No",22,"No","Healthcare",1,"Low",4,6
"6753","Female","No",33,"No","Engineer",1,"Low",2,1
"6754","Female","Yes",42,"No","Artist",8,"High",5,5
"6756","Male","Yes",25,"No","Executive",4,"High",8,2
"6758","Female","Yes",41,"Yes","Artist",1,"High",2,5
"6759","Female","Yes",40,"Yes","Artist",1,"Low",1,5
"6760","Female","Yes",50,"Yes","Artist",0,"Average",2,3
"6762","Female","No",31,"No","Entertainment",9,"Low",4,5
"6763","Female","Yes",63,"Yes","Artist",0,"Average",2,3
"6764","Male","Yes",57,"No","Executive",0,"High",4,2
"6765","Female","No",40,"Yes","Artist",0,"Low",1,5
"6767","Female","Yes",45,"Yes","Artist",8,"High",3,5
"6769","Male","No",25,"Yes","Healthcare",1,"Low",3,6
"6770","Female","No",22,"No","Healthcare",0,"Low",4,6
"6771","Female","No",38,"Yes","Artist",1,"Low",3,5
"6772","Male","Yes",37,"Yes","Artist",9,"Average",2,3
"6773","Male","Yes",78,"No","Lawyer",1,"High",2,4
"6774","Female","Yes",37,"Yes","Artist",2,"Average",2,3
"6775","Male","Yes",43,"Yes","Healthcare",5,"Average",2,3
"6776","Male","No",23,"No","Healthcare",1,"Low",4,6
"6777","Male","No",43,"No","Artist",0,"Low",1,5
"6778","Male","Yes",43,"Yes","Artist",2,"Average",2,3
"6779","Male","Yes",71,"No","Lawyer",3,"High",2,4
"6780","Female","Yes",38,"Yes","Artist",8,"Low",1,5
"6783","Male","Yes",48,"Yes","Executive",9,"High",4,2
"6785","Male","Yes",53,"Yes","Artist",1,"Average",3,3
"6786","Female","Yes",41,"No","Engineer",0,"Low",2,1
"6787","Female","No",28,"Yes","Marketing",0,"Low",2,5
"6788","Male","No",22,"No","Healthcare",1,"Low",6,6
"6790","Female","Yes",43,"Yes","Artist",3,"Average",2,3
"6792","Male","Yes",28,"No","Doctor",0,"Average",2,3
"6793","Female","Yes",48,"Yes","Doctor",1,"Average",6,3
"6794","Male","Yes",42,"Yes","Artist",14,"Low",2,5
"6795","Female","No",38,"Yes","Healthcare",0,"Low",4,6
"6796","Female","No",42,"Yes","Engineer",6,"Low",3,1
"6797","Male","No",43,"Yes","Entertainment",1,"Low",2,5
"6798","Female","Yes",46,"Yes","Artist",1,"Average",2,3
"6799","Female","No",43,"Yes","Engineer",1,"Low",2,1
"6800","Female","No",28,"Yes","Healthcare",1,"Low",6,6
"6801","Female","Yes",48,"Yes","Engineer",0,"Average",4,1
"6802","Male","Yes",82,"No","Lawyer",1,"High",2,4
"6803","Male","Yes",49,"Yes","Artist",1,"Low",2,5
"6804","Female","Yes",41,"Yes","Artist",0,"Average",2,3
"6805","Male","Yes",66,"Yes","Entertainment",0,"Average",2,3
"6806","Male","No",22,"No","Healthcare",0,"Low",5,6
"6807","Female","No",31,"Yes","Healthcare",9,"Low",3,6
"6808","Female","Yes",49,"Yes","Artist",3,"High",5,5
"6809","Male","Yes",77,"No","Lawyer",1,"High",2,4
"6810","Male","No",41,"Yes","Entertainment",0,"Low",2,5
"6811","Male","Yes",78,"No","Entertainment",0,"Low",1,5
"6812","Male","No",41,"Yes","Artist",7,"Low",1,5
"6813","Female","Yes",39,"Yes","Artist",3,"Average",2,3
